# -------------------------------------------------------
# App: truesculpt.main, date: 20111116-20120505
# -------------------------------------------------------

date,country,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120102,TW,1,10,1,14,9,1,1,0
20120102,TR,0,16,0,21,14,0,0,0
20120102,TH,1,7,1,7,7,0,0,0
20120102,SV,0,0,0,1,0,0,0,0
20120102,SR,0,1,0,1,1,0,0,0
20120102,SK,1,4,1,6,4,1,1,0
20120102,SI,0,2,0,5,2,0,0,0
20120102,SG,2,16,2,28,16,0,0,0
20120102,SE,2,29,2,36,27,0,0,0
20120102,SA,0,3,0,10,3,0,0,0
20120102,RU,4,27,4,43,27,3,3,0
20120102,RS,1,6,1,9,6,0,0,0
20120102,RO,2,11,2,22,10,2,2,0
20120102,RE,1,2,1,3,2,0,0,0
20120102,PY,0,1,0,2,1,0,0,0
20120102,PT,0,11,0,14,11,0,0,0
20120102,PR,0,2,0,4,2,0,0,0
20120102,PL,1,18,1,30,17,1,1,0
20120102,PK,0,0,0,1,0,0,0,0
20120102,PH,0,4,0,8,4,0,0,0
20120102,PF,0,0,0,1,0,0,0,0
20120102,PE,1,0,1,1,0,1,1,0
20120102,NZ,0,5,0,7,5,0,0,0
20120102,NO,2,8,2,11,8,0,0,0
20120102,NL,0,17,0,27,17,1,1,0
20120102,NC,0,1,0,1,1,0,0,0
20120102,NA,0,1,0,1,1,0,0,0
20120102,MY,0,6,0,10,6,0,0,0
20120102,MX,1,13,1,18,13,1,1,0
20120102,MV,0,1,0,1,1,0,0,0
20120102,MT,0,0,0,2,0,0,0,0
20120102,MO,0,1,0,1,1,0,0,0
20120102,MN,0,1,0,1,1,0,0,0
20120102,MK,0,0,0,1,0,0,0,0
20120102,ME,0,1,0,1,1,0,0,0
20120102,MD,0,1,0,1,1,0,0,0
20120102,MA,0,0,0,4,0,0,0,0
20120102,LV,0,0,0,1,0,0,0,0
20120102,LU,0,1,0,2,1,1,1,0
20120102,LT,0,1,0,1,1,0,0,0
20120102,LB,0,2,0,3,2,0,0,0
20120102,KZ,0,0,0,1,0,0,0,0
20120102,KW,1,3,1,3,3,0,0,0
20120102,KR,0,9,0,24,9,0,0,0
20120102,KE,0,1,0,1,1,0,0,0
20120102,JP,2,17,2,25,17,0,0,0
20120102,JO,0,0,0,1,0,0,0,0
20120102,IT,2,35,2,58,34,2,2,0
20120102,IN,1,23,1,38,23,0,0,0
20120102,IL,1,13,1,17,13,0,0,0
20120102,IE,1,5,1,13,5,1,1,0
20120102,ID,0,9,0,15,9,0,0,0
20120102,HU,0,8,0,15,8,0,0,0
20120102,HR,0,2,0,2,2,0,0,0
20120102,HK,0,1,0,1,1,0,0,0
20120102,GT,0,1,0,1,1,0,0,0
20120102,GR,0,6,0,11,6,0,0,0
20120102,GP,0,2,0,2,2,0,0,0
20120102,GE,0,1,0,2,1,0,0,0
20120102,GB,3,97,3,149,95,1,1,0
20120102,FR,5,144,5,226,141,3,2,1
20120102,FO,0,1,0,1,1,0,0,0
20120102,FI,0,6,0,12,6,0,0,0
20120102,ES,5,44,5,59,44,1,1,0
20120102,EG,0,3,0,3,3,0,0,0
20120102,EE,0,1,0,1,1,0,0,0
20120102,EC,0,1,0,1,1,0,0,0
20120102,DZ,0,1,0,0,0,0,0,0
20120102,DK,0,4,0,8,4,0,0,0
20120102,DE,4,51,4,84,50,0,0,0
20120102,CZ,0,6,0,10,6,0,0,0
20120102,CY,0,0,0,2,0,0,0,0
20120102,CR,0,3,0,4,3,0,0,0
20120102,CO,0,3,0,7,3,0,0,0
20120102,CN,0,13,0,17,12,0,0,0
20120102,CL,0,1,0,4,1,0,0,0
20120102,CH,1,14,1,14,13,0,0,0
20120102,CA,3,40,3,68,40,1,1,0
20120102,BY,1,1,1,1,1,0,0,0
20120102,BR,1,27,1,43,26,1,1,0
20120102,BH,0,0,0,1,0,0,0,0
20120102,BG,1,0,1,1,0,1,1,0
20120102,BE,0,13,0,24,13,0,0,0
20120102,AZ,0,0,0,1,0,0,0,0
20120102,AU,1,32,1,48,31,0,0,0
20120102,AT,1,10,1,17,10,0,0,0
20120102,AR,1,10,1,15,10,0,0,0
20120102,AM,0,1,0,1,1,0,0,0
20120102,AE,0,2,0,4,2,0,0,0
20120101,unknown,1,0,1,243,0,0,0,0
20120101,ZW,0,0,0,1,0,0,0,0
20120101,ZM,0,1,0,1,1,0,0,0
20120101,ZA,1,19,1,24,19,0,0,0
20120101,VN,0,1,0,1,1,0,0,0
20120101,UY,0,0,0,1,0,0,0,0
20120101,US,24,571,24,934,559,20,18,0
20120101,UA,0,3,0,6,3,0,0,0
20120101,TW,1,10,0,13,9,0,0,0
20120101,TR,0,16,0,21,14,0,0,0
20120101,TH,0,6,0,6,6,0,0,0
20120101,SV,0,0,0,1,0,0,0,0
20120101,SR,0,1,0,1,1,0,0,0
20120101,SK,0,4,0,5,4,0,0,0
20120101,SI,0,2,0,5,2,0,0,0
20120101,SG,2,14,2,27,14,0,0,0
20120101,SE,2,26,2,33,24,1,1,0
20120101,SA,0,3,0,10,3,0,0,0
20120101,RU,3,26,3,39,26,1,1,0
20120101,RS,0,5,0,8,5,0,0,0
20120101,RO,0,11,0,20,10,0,0,0
20120101,RE,0,1,0,2,1,0,0,0
20120101,PY,0,1,0,2,1,0,0,0
20120101,PT,1,11,1,14,11,0,0,0
20120101,PR,0,2,0,4,2,0,0,0
20120101,PL,1,18,1,29,17,0,0,0
20120101,PK,0,0,0,1,0,0,0,0
20120101,PH,0,4,0,8,4,0,0,0
20120101,PF,0,0,0,1,0,0,0,0
20120101,NZ,1,5,1,7,5,0,0,0
20120101,NO,0,7,0,10,7,0,0,0
20120101,NL,0,18,0,27,18,0,0,0
20120101,NC,0,1,0,1,1,0,0,0
20120101,NA,0,1,0,1,1,0,0,0
20120101,MY,2,6,2,9,6,1,1,0
20120101,MX,0,13,0,17,13,0,0,0
20120101,MV,0,1,0,1,1,0,0,0
20120101,MT,0,0,0,2,0,0,0,0
20120101,MO,0,1,0,1,1,0,0,0
20120101,MN,1,1,1,1,1,0,0,0
20120101,MK,0,0,0,1,0,0,0,0
20120101,ME,0,1,0,1,1,0,0,0
20120101,MD,0,1,0,1,1,0,0,0
20120101,MA,0,0,0,4,0,0,0,0
20120101,LV,0,0,0,1,0,0,0,0
20120101,LU,1,2,1,2,2,0,0,0
20120101,LT,0,1,0,1,1,0,0,0
20120101,LB,1,2,1,3,2,0,0,0
20120101,KZ,0,0,0,1,0,0,0,0
20120101,KW,0,2,0,2,2,0,0,0
20120101,KR,2,9,2,24,9,2,2,0
20120101,KE,0,1,0,1,1,0,0,0
20120101,JP,1,14,1,23,14,0,0,0
20120101,JO,0,0,0,1,0,0,0,0
20120101,IT,2,35,1,56,34,0,0,0
20120101,IN,0,22,0,38,22,0,0,0
20120101,IL,0,12,0,16,12,0,0,0
20120101,IE,0,5,0,12,5,0,0,0
20120101,ID,2,9,2,15,9,0,0,0
20120101,HU,1,8,1,15,8,1,1,0
20120101,HR,0,2,0,2,2,0,0,0
20120101,HK,0,2,0,2,2,0,0,0
20120101,GT,0,1,0,1,1,0,0,0
20120101,GR,0,6,0,10,6,0,0,0
20120101,GP,0,2,0,2,2,0,0,0
20120101,GE,0,1,0,2,1,0,0,0
20120101,GB,9,95,9,146,93,3,3,0
20120101,FR,2,139,2,220,136,1,1,0
20120101,FO,0,1,0,1,1,0,0,0
20120101,FI,0,6,0,12,6,0,0,0
20120101,ES,1,41,1,55,41,1,1,0
20120101,EG,0,3,0,3,3,0,0,0
20120101,EE,0,1,0,1,1,0,0,0
20120101,EC,0,1,0,1,1,0,0,0
20120101,DZ,0,1,0,0,0,0,0,0
20120101,DK,0,4,0,8,4,0,0,0
20120101,DE,1,49,1,82,48,1,1,0
20120101,CZ,0,6,0,10,6,1,1,0
20120101,CY,0,0,0,2,0,0,0,0
20120101,CR,0,3,0,4,3,0,0,0
20120101,CO,0,3,0,7,3,0,0,0
20120101,CN,1,12,1,16,11,0,0,0
20120101,CL,0,1,0,4,1,0,0,0
20120101,CH,2,14,1,14,13,0,0,0
20120101,CA,5,38,5,66,38,1,1,0
20120101,BR,0,27,0,42,26,1,1,0
20120101,BH,0,0,0,1,0,0,0,0
20120101,BE,0,13,0,23,13,0,0,0
20120101,AZ,0,0,0,1,0,0,0,0
20120101,AU,2,31,2,47,30,0,0,0
20120101,AT,0,9,0,16,9,0,0,0
20120101,AR,0,9,0,14,9,0,0,0
20120101,AM,0,1,0,1,1,0,0,0
20120101,AE,0,2,0,4,2,0,0,0
20111231,unknown,4,0,4,241,0,3,3,0
20111231,ZW,0,0,0,1,0,0,0,0
20111231,ZM,0,1,0,1,1,0,0,0
20111231,ZA,0,18,0,23,18,0,0,0
20111231,VN,0,1,0,1,1,0,0,0
20111231,UY,0,0,0,1,0,0,0,0
20111231,US,36,568,34,911,554,15,15,0
20111231,UA,1,3,1,6,3,0,0,0
20111231,TW,1,10,1,14,10,1,1,0
20111231,TR,1,16,1,21,14,0,0,0
20111231,TH,0,6,0,6,6,0,0,0
20111231,SV,0,0,0,1,0,0,0,0
20111231,SR,0,1,0,1,1,0,0,0
20111231,SK,0,4,0,5,4,0,0,0
20111231,SI,0,2,0,5,2,0,0,0
20111231,SG,1,11,1,24,11,0,0,0
20111231,SE,0,25,0,31,23,0,0,0
20111231,SA,0,3,0,10,3,0,0,0
20111231,RU,0,24,0,37,24,1,1,0
20111231,RS,0,5,0,8,5,1,1,0
20111231,RO,0,10,0,20,9,1,1,0
20111231,RE,0,1,0,2,1,0,0,0
20111231,PY,0,1,0,2,1,0,0,0
20111231,PT,1,10,1,13,10,1,0,0
20111231,PR,1,2,1,4,2,0,0,0
20111231,PL,1,17,1,28,16,0,0,0
20111231,PK,0,0,0,1,0,0,0,0
20111231,PH,1,4,1,8,4,1,1,0
20111231,PF,0,0,0,1,0,0,0,0
20111231,NZ,1,4,1,6,4,1,1,0
20111231,NO,1,7,1,10,7,0,0,0
20111231,NL,1,18,1,28,18,0,0,0
20111231,NC,0,1,0,1,1,0,0,0
20111231,NA,0,1,0,1,1,0,0,0
20111231,MY,1,5,1,7,5,0,0,0
20111231,MX,1,13,1,17,13,0,0,0
20111231,MV,0,1,0,1,1,0,0,0
20111231,MT,0,0,0,2,0,0,0,0
20111231,MO,0,1,0,1,1,0,0,0
20111231,MK,0,0,0,1,0,0,0,0
20111231,ME,0,1,0,1,1,0,0,0
20111231,MD,0,1,0,1,1,0,0,0
20111231,MA,0,0,0,4,0,0,0,0
20111231,LV,0,0,0,1,0,0,0,0
20111231,LU,0,1,0,1,1,0,0,0
20111231,LT,0,1,0,1,1,0,0,0
20111231,LB,0,1,0,2,1,0,0,0
20111231,KZ,0,0,0,1,0,0,0,0
20111231,KW,0,2,0,2,2,0,0,0
20111231,KR,2,9,2,22,9,0,0,0
20111231,KE,0,1,0,1,1,0,0,0
20111231,JP,0,13,0,22,13,0,0,0
20111231,JO,0,0,0,1,0,0,0,0
20111231,IT,0,34,0,55,32,0,0,0
20111231,IN,0,22,0,38,22,1,1,0
20111231,IL,0,12,0,16,12,1,1,0
20111231,IE,0,5,0,12,5,0,0,0
20111231,ID,1,7,1,13,7,0,0,0
20111231,HU,0,8,0,14,8,0,0,0
20111231,HR,0,2,0,2,2,0,0,0
20111231,HK,0,2,0,2,2,0,0,0
20111231,GT,0,1,0,1,1,0,0,0
20111231,GR,1,6,1,10,6,1,1,0
20111231,GP,0,2,0,2,2,0,0,0
20111231,GE,0,1,0,2,1,0,0,0
20111231,GB,9,89,8,137,87,4,4,0
20111231,FR,2,139,2,219,136,3,3,0
20111231,FO,0,1,0,1,1,0,0,0
20111231,FI,0,6,0,12,6,0,0,0
20111231,ES,2,42,2,56,42,1,1,0
20111231,EG,0,3,0,3,3,0,0,0
20111231,EE,1,1,1,1,1,0,0,0
20111231,EC,0,1,0,1,1,0,0,0
20111231,DZ,0,1,0,0,0,0,0,0
20111231,DK,0,4,0,8,4,0,0,0
20111231,DE,4,49,4,82,48,1,1,0
20111231,CZ,1,7,1,10,7,0,0,0
20111231,CY,1,0,1,2,0,1,1,0
20111231,CR,0,3,0,4,3,0,0,0
20111231,CO,0,3,0,7,3,0,0,0
20111231,CN,2,11,2,15,10,0,0,0
20111231,CL,0,1,0,4,1,0,0,0
20111231,CH,0,12,0,12,11,0,0,0
20111231,CA,4,35,4,61,35,2,2,0
20111231,BR,1,28,1,42,27,0,0,0
20111231,BH,0,0,0,1,0,0,0,0
20111231,BE,1,14,1,23,14,1,1,0
20111231,AZ,0,0,0,1,0,0,0,0
20111231,AU,3,30,3,46,29,1,1,0
20111231,AT,0,8,0,15,8,1,1,0
20111231,AR,0,9,0,14,9,0,0,0
20111231,AM,0,1,0,1,1,0,0,0
20111231,AE,0,2,0,4,2,0,0,0
20111230,unknown,7,0,5,229,0,2,2,0
20111230,ZW,0,0,0,1,0,0,0,0
20111230,ZM,0,1,0,1,1,0,0,0
20111230,ZA,0,18,0,23,18,0,0,0
20111230,UY,0,0,0,1,0,0,0,0
20111230,US,31,553,31,886,539,12,12,0
20111230,UA,0,2,0,5,2,1,1,0
20111230,TW,1,10,1,13,10,0,0,0
20111230,TR,0,15,0,20,13,0,0,0
20111230,TH,0,6,0,6,6,0,0,0
20111230,SV,0,0,0,1,0,0,0,0
20111230,SR,0,1,0,1,1,0,0,0
20111230,SK,0,4,0,5,4,0,0,0
20111230,SI,0,2,0,5,2,0,0,0
20111230,SG,1,11,1,24,11,0,0,0
20111230,SE,1,25,1,31,23,0,0,0
20111230,SA,0,3,0,10,3,0,0,0
20111230,RU,0,25,0,37,25,0,0,0
20111230,RS,0,6,0,8,6,0,0,0
20111230,RO,1,11,1,20,10,0,0,0
20111230,RE,0,1,0,2,1,0,0,0
20111230,PY,0,1,0,2,1,0,0,0
20111230,PT,0,10,0,13,10,0,0,0
20111230,PR,0,1,0,3,1,0,0,0
20111230,PL,1,16,1,27,15,0,0,0
20111230,PK,0,0,0,1,0,0,0,0
20111230,PH,0,4,0,7,4,0,0,0
20111230,PF,0,1,0,1,1,0,0,0
20111230,NZ,1,4,1,5,4,1,1,0
20111230,NO,0,6,0,9,6,0,0,0
20111230,NL,0,17,0,27,17,0,0,0
20111230,NC,0,1,0,1,1,0,0,0
20111230,NA,0,1,0,1,1,0,0,0
20111230,MY,0,4,0,6,4,0,0,0
20111230,MX,0,12,0,16,12,0,0,0
20111230,MV,0,1,0,1,1,0,0,0
20111230,MT,0,0,0,2,0,0,0,0
20111230,MO,0,1,0,1,1,0,0,0
20111230,MK,0,0,0,1,0,0,0,0
20111230,ME,0,1,0,1,1,0,0,0
20111230,MD,0,1,0,1,1,0,0,0
20111230,MA,0,0,0,3,0,0,0,0
20111230,LV,0,0,0,1,0,0,0,0
20111230,LT,0,1,0,1,1,0,0,0
20111230,LB,1,1,1,2,1,0,0,0
20111230,KZ,0,0,0,1,0,0,0,0
20111230,KW,0,2,0,2,2,0,0,0
20111230,KR,1,8,0,20,8,0,0,0
20111230,KE,0,1,0,1,1,0,0,0
20111230,JP,1,13,1,22,13,2,2,0
20111230,JO,0,0,0,1,0,0,0,0
20111230,IT,3,33,3,54,31,2,2,0
20111230,IN,0,23,0,39,23,0,0,0
20111230,IL,2,12,2,16,12,0,0,0
20111230,IE,0,5,0,12,5,0,0,0
20111230,ID,0,6,0,12,6,0,0,0
20111230,HU,2,8,2,14,8,1,1,0
20111230,HR,0,2,0,2,2,0,0,0
20111230,HK,0,2,0,2,2,0,0,0
20111230,GT,0,1,0,1,1,0,0,0
20111230,GR,0,6,0,9,6,0,0,0
20111230,GP,0,2,0,2,2,0,0,0
20111230,GE,0,1,0,2,1,0,0,0
20111230,GB,2,84,2,129,83,3,3,1
20111230,FR,3,142,3,220,139,3,3,0
20111230,FO,0,1,0,1,1,0,0,0
20111230,FI,0,6,0,12,6,0,0,0
20111230,ES,3,42,3,55,42,1,1,0
20111230,EG,0,3,0,3,3,0,0,0
20111230,EC,0,1,0,1,1,0,0,0
20111230,DZ,0,1,0,0,0,0,0,0
20111230,DK,0,4,0,8,4,0,0,0
20111230,DE,2,48,2,79,47,2,2,0
20111230,CZ,0,6,0,9,6,0,0,0
20111230,CY,0,0,0,1,0,0,0,0
20111230,CR,0,3,0,4,3,0,0,0
20111230,CO,0,3,0,7,3,1,1,0
20111230,CN,0,9,0,13,8,0,0,0
20111230,CL,0,1,0,4,1,0,0,0
20111230,CH,0,11,0,11,10,0,0,0
20111230,CA,2,33,2,58,33,3,3,0
20111230,BR,1,27,1,41,26,1,1,0
20111230,BH,0,0,0,1,0,0,0,0
20111230,BE,3,15,3,23,15,1,1,0
20111230,AZ,0,0,0,1,0,0,0,0
20111230,AU,1,28,0,43,27,2,2,0
20111230,AT,0,10,0,16,10,1,1,0
20111230,AR,0,9,0,14,9,0,0,0
20111230,AM,0,1,0,1,1,0,0,0
20111230,AE,0,2,0,4,2,1,1,0
20111229,unknown,4,0,4,214,0,0,0,0
20111229,ZZ,0,1,0,1,1,0,0,0
20111229,ZW,0,0,0,1,0,0,0,0
20111229,ZM,0,1,0,1,1,0,0,0
20111229,ZA,0,18,0,23,18,0,0,0
20111229,UY,0,0,0,1,0,0,0,0
20111229,US,39,541,36,862,528,13,13,0
20111229,UA,1,2,1,4,2,0,0,0
20111229,TW,0,8,0,11,8,0,0,0
20111229,TR,0,15,0,20,13,0,0,0
20111229,TH,0,6,0,6,6,0,0,0
20111229,SV,0,0,0,1,0,0,0,0
20111229,SR,0,1,0,1,1,0,0,0
20111229,SK,1,4,1,5,4,0,0,0
20111229,SI,0,2,0,5,2,0,0,0
20111229,SG,0,11,0,24,11,1,1,0
20111229,SE,1,24,1,30,22,0,0,0
20111229,SA,0,3,0,10,3,0,0,0
20111229,RU,2,25,2,37,25,1,1,0
20111229,RS,0,6,0,8,6,0,0,0
20111229,RO,2,10,1,19,9,0,0,0
20111229,RE,0,1,0,2,1,0,0,0
20111229,PY,0,1,0,2,1,0,0,0
20111229,PT,0,10,0,13,10,0,0,0
20111229,PR,1,1,1,3,1,0,0,0
20111229,PL,2,15,2,26,14,1,1,0
20111229,PK,0,0,0,1,0,0,0,0
20111229,PH,0,4,0,8,4,0,0,0
20111229,PF,0,1,0,1,1,0,0,0
20111229,NZ,0,4,0,4,4,0,0,0
20111229,NO,0,6,0,9,6,0,0,0
20111229,NL,2,17,2,27,17,2,2,0
20111229,NC,0,1,0,1,1,0,0,0
20111229,NA,0,1,0,1,1,0,0,0
20111229,MY,1,4,1,6,4,0,0,0
20111229,MX,0,12,0,16,12,0,0,0
20111229,MV,0,1,0,1,1,0,0,0
20111229,MT,0,0,0,2,0,0,0,0
20111229,MO,0,1,0,1,1,0,0,0
20111229,MK,0,0,0,1,0,0,0,0
20111229,ME,0,1,0,1,1,0,0,0
20111229,MD,0,1,0,1,1,0,0,0
20111229,MA,0,1,0,4,1,0,0,0
20111229,LV,0,0,0,1,0,0,0,0
20111229,LT,0,1,0,1,1,0,0,0
20111229,LB,0,0,0,2,0,0,0,0
20111229,KZ,0,0,0,1,0,0,0,0
20111229,KW,0,2,0,2,2,0,0,0
20111229,KR,1,8,1,20,8,0,0,0
20111229,KE,0,1,0,1,1,0,0,0
20111229,JP,2,14,2,21,14,0,0,0
20111229,JO,0,0,0,1,0,0,0,0
20111229,IT,2,33,2,53,32,0,0,0
20111229,IN,0,23,0,39,23,0,0,0
20111229,IL,0,10,0,14,10,0,0,0
20111229,IE,0,5,0,12,5,0,0,0
20111229,ID,0,6,0,12,6,0,0,0
20111229,HU,0,7,0,12,7,0,0,0
20111229,HR,0,2,0,2,2,0,0,0
20111229,HK,0,2,0,2,2,0,0,0
20111229,GT,0,1,0,1,1,0,0,0
20111229,GR,1,6,1,9,6,1,1,0
20111229,GP,0,2,0,2,2,0,0,0
20111229,GE,0,1,0,2,1,0,0,0
20111229,GB,3,84,3,126,83,2,2,0
20111229,FR,4,141,4,219,138,6,6,0
20111229,FO,0,1,0,1,1,0,0,0
20111229,FI,0,6,0,12,6,0,0,0
20111229,ES,1,40,1,52,40,0,0,0
20111229,EG,0,3,0,3,3,0,0,0
20111229,EC,0,1,0,1,1,0,0,0
20111229,DZ,0,1,0,0,0,0,0,0
20111229,DK,0,4,0,8,4,1,1,0
20111229,DE,2,50,2,79,49,1,1,0
20111229,CZ,0,6,0,9,6,0,0,0
20111229,CY,0,0,0,1,0,0,0,0
20111229,CR,0,3,0,4,3,0,0,0
20111229,CO,0,4,0,7,4,0,0,0
20111229,CN,1,10,1,13,9,1,1,0
20111229,CL,1,2,1,4,2,0,0,0
20111229,CH,1,10,1,10,9,0,0,0
20111229,CA,3,34,3,56,34,0,0,0
20111229,BR,3,27,3,40,26,0,0,0
20111229,BH,0,0,0,1,0,0,0,0
20111229,BE,1,13,1,20,13,0,0,0
20111229,AZ,0,0,0,1,0,0,0,0
20111229,AU,0,29,0,43,29,1,1,0
20111229,AT,1,11,1,16,11,0,0,0
20111229,AR,2,9,1,14,9,0,0,0
20111229,AM,0,1,0,1,1,0,0,0
20111229,AE,1,3,1,4,3,0,0,0
20111228,unknown,6,0,6,209,0,2,2,0
20111228,ZZ,0,1,0,1,1,0,0,0
20111228,ZW,0,0,0,1,0,0,0,0
20111228,ZM,0,1,0,1,1,0,0,0
20111228,ZA,1,19,1,24,19,0,0,0
20111228,UY,0,0,0,1,0,1,1,0
20111228,US,25,516,24,828,505,10,10,0
20111228,UA,0,2,0,4,2,0,0,0
20111228,TW,0,8,0,11,8,0,0,0
20111228,TR,1,14,1,20,13,1,1,0
20111228,TH,0,6,0,6,6,0,0,0
20111228,SV,0,0,0,1,0,0,0,0
20111228,SR,0,1,0,1,1,0,0,0
20111228,SK,0,3,0,4,3,0,0,0
20111228,SI,1,2,1,5,2,0,0,0
20111228,SG,1,12,1,23,12,0,0,0
20111228,SE,2,23,2,30,21,0,0,0
20111228,SA,0,3,0,10,3,0,0,0
20111228,RU,1,24,1,35,24,2,2,0
20111228,RS,0,6,0,8,6,0,0,0
20111228,RO,0,8,0,18,8,0,0,0
20111228,RE,0,1,0,2,1,0,0,0
20111228,PY,0,1,0,2,1,1,1,0
20111228,PT,2,10,1,13,10,0,0,0
20111228,PR,0,0,0,2,0,0,0,0
20111228,PL,0,14,0,24,13,0,0,0
20111228,PK,0,0,0,1,0,0,0,0
20111228,PH,0,4,0,8,4,0,0,0
20111228,PF,0,1,0,1,1,0,0,0
20111228,NZ,1,4,1,4,4,0,0,0
20111228,NO,0,6,0,9,6,0,0,0
20111228,NL,1,17,1,25,17,2,2,0
20111228,NC,0,1,0,1,1,0,0,0
20111228,NA,0,1,0,1,1,0,0,0
20111228,MY,0,3,0,5,3,0,0,0
20111228,MX,0,12,0,16,12,0,0,0
20111228,MV,0,1,0,1,1,0,0,0
20111228,MT,0,1,0,3,1,1,1,0
20111228,MO,0,1,0,1,1,0,0,0
20111228,MK,0,0,0,1,0,0,0,0
20111228,ME,0,1,0,1,1,0,0,0
20111228,MD,0,1,0,1,1,0,0,0
20111228,MA,0,1,0,4,1,0,0,0
20111228,LV,0,0,0,1,0,0,0,0
20111228,LT,0,1,0,1,1,0,0,0
20111228,LB,0,0,0,2,0,0,0,0
20111228,KZ,0,0,0,1,0,0,0,0
20111228,KW,0,2,0,2,2,0,0,0
20111228,KR,0,7,0,19,7,0,0,0
20111228,KE,0,1,0,1,1,0,0,0
20111228,JP,0,12,0,20,12,0,0,0
20111228,JO,0,0,0,1,0,1,1,0
20111228,IT,0,31,0,51,30,2,2,0
20111228,IN,1,23,1,38,23,1,1,0
20111228,IL,0,10,0,14,10,1,1,0
20111228,IE,0,5,0,12,5,1,0,0
20111228,ID,0,6,0,12,6,0,0,0
20111228,HU,0,8,0,13,8,0,0,0
20111228,HR,0,2,0,2,2,0,0,0
20111228,HK,1,2,1,2,2,0,0,0
20111228,GT,0,1,0,1,1,0,0,0
20111228,GR,0,6,0,8,6,0,0,0
20111228,GP,0,2,0,2,2,0,0,0
20111228,GE,0,1,0,2,1,0,0,0
20111228,GB,10,82,10,123,81,4,4,0
20111228,FR,3,143,3,214,139,3,3,0
20111228,FO,0,1,0,1,1,0,0,0
20111228,FI,0,6,0,12,6,0,0,0
20111228,ES,0,38,0,50,38,0,0,0
20111228,EG,0,3,0,3,3,0,0,0
20111228,EC,0,1,0,1,1,0,0,0
20111228,DK,0,5,0,8,5,0,0,0
20111228,DE,7,50,7,78,49,1,1,0
20111228,CZ,1,6,1,9,6,1,1,0
20111228,CY,0,0,0,1,0,0,0,0
20111228,CR,0,3,0,4,3,0,0,0
20111228,CO,0,4,0,7,4,0,0,0
20111228,CN,0,10,0,12,9,0,0,0
20111228,CL,0,1,0,3,1,0,0,0
20111228,CH,1,9,1,9,8,1,1,0
20111228,CA,1,30,1,53,30,2,2,0
20111228,BR,3,24,3,38,23,1,1,0
20111228,BH,0,0,0,1,0,0,0,0
20111228,BE,1,12,1,19,12,0,0,0
20111228,AZ,0,0,0,1,0,0,0,0
20111228,AU,1,30,1,43,30,2,2,0
20111228,AT,1,9,1,14,9,0,0,0
20111228,AR,1,7,1,12,7,0,0,0
20111228,AM,0,1,0,1,1,0,0,0
20111228,AE,0,2,0,3,2,0,0,0
20111227,unknown,5,0,3,204,0,2,2,0
20111227,ZZ,0,1,0,1,1,0,0,0
20111227,ZW,0,0,0,1,0,0,0,0
20111227,ZM,0,1,0,1,1,0,0,0
20111227,ZA,0,17,0,22,17,0,0,0
20111227,UY,0,1,0,1,1,0,0,0
20111227,US,34,505,32,806,495,9,9,0
20111227,UA,0,1,0,3,1,0,0,0
20111227,TW,0,8,0,11,8,0,0,0
20111227,TR,1,14,1,19,13,0,0,0
20111227,TH,0,6,0,6,6,0,0,0
20111227,SV,0,0,0,1,0,0,0,0
20111227,SR,0,1,0,1,1,0,0,0
20111227,SK,0,3,0,4,3,0,0,0
20111227,SI,0,1,0,4,1,0,0,0
20111227,SG,0,11,0,22,11,1,1,0
20111227,SE,3,21,3,27,19,2,2,0
20111227,SA,0,3,0,10,3,1,1,0
20111227,RU,2,25,2,34,25,1,1,0
20111227,RS,0,6,0,8,6,0,0,0
20111227,RO,0,8,0,18,8,0,0,0
20111227,RE,0,1,0,2,1,0,0,0
20111227,PY,0,2,0,2,2,0,0,0
20111227,PT,0,8,0,11,8,0,0,0
20111227,PR,0,0,0,2,0,0,0,0
20111227,PL,1,14,1,24,13,1,1,0
20111227,PK,0,0,0,1,0,0,0,0
20111227,PH,1,4,1,8,4,0,0,0
20111227,PF,0,1,0,1,1,0,0,0
20111227,NZ,0,3,0,3,3,0,0,0
20111227,NO,2,6,2,9,6,0,0,0
20111227,NL,0,18,0,24,18,0,0,0
20111227,NC,0,1,0,1,1,0,0,0
20111227,NA,0,1,0,1,1,0,0,0
20111227,MY,0,3,0,5,3,0,0,0
20111227,MX,2,12,2,16,12,1,1,0
20111227,MV,0,1,0,1,1,0,0,0
20111227,MT,1,1,1,2,1,0,0,0
20111227,MO,0,1,0,1,1,0,0,0
20111227,MK,0,0,0,1,0,0,0,0
20111227,ME,0,1,0,1,1,0,0,0
20111227,MD,0,1,0,1,1,0,0,0
20111227,MA,0,1,0,4,1,0,0,0
20111227,LV,0,0,0,1,0,0,0,0
20111227,LT,0,1,0,1,1,0,0,0
20111227,LB,0,0,0,2,0,0,0,0
20111227,KZ,0,0,0,1,0,0,0,0
20111227,KW,0,2,0,2,2,0,0,0
20111227,KR,1,7,1,19,7,0,0,0
20111227,KE,0,1,0,1,1,0,0,0
20111227,JP,0,12,0,19,12,0,0,0
20111227,JO,0,1,0,1,1,0,0,0
20111227,IT,3,33,3,51,32,0,0,0
20111227,IN,2,23,2,38,23,3,3,0
